InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
INV0030583,4/25/2024,C1464,P029,5,905.27,4526.35
INV0030584,10/14/2023,C1866,P022,4,838.55,3354.2
INV0030585,3/12/2025,C0375,P070,5,45.31,226.55
INV0030586,8/16/2024,C0527,P013,3,35.78,107.34
INV0030587,9/20/2024,C1845,P017,4,22.3,89.2
INV0030588,5/16/2025,C0052,P033,1,15.22,15.22
INV0030589,11/6/2023,C1129,P074,3,1335.23,4005.69
INV0030590,5/10/2025,C1565,P064,5,1264.97,6324.85
INV0030591,7/16/2024,C0904,P012,2,81.26,162.52
INV0030592,11/21/2023,C1012,P011,5,49.79,248.95
INV0030593,7/29/2024,C1729,P008,2,403.58,807.16
INV0030594,8/12/2025,C0789,P021,4,371.86,1487.44
INV0030595,4/5/2024,C0883,P067,2,1157.93,2315.86
INV0030596,11/7/2023,C0928,P054,3,187.68,563.04
INV0030597,7/18/2025,C1945,P038,5,2331.73,11658.65
INV0030598,8/24/2023,C1343,P040,1,621.13,621.13
INV0030599,4/16/2025,C0843,P064,3,1264.97,3794.91
INV0030600,11/10/2023,C1579,P002,4,2202.24,8808.96
INV0030601,9/26/2023,C0254,P050,4,717.44,2869.76
INV0030602,7/13/2024,C1854,P013,3,35.78,107.34
INV0030603,1/20/2024,C1893,P058,5,19.95,99.75
INV0030604,11/23/2024,C0834,P067,1,1157.93,1157.93
INV0030605,5/23/2025,C0373,P023,4,671.66,2686.64
INV0030606,11/13/2023,C0320,P045,5,727.33,3636.65
INV0030607,5/10/2024,C1972,P027,4,1457.71,5830.84
INV0030608,6/11/2024,C0747,P005,5,9.36,46.8
INV0030609,9/8/2024,C0122,P074,5,1335.23,6676.15
INV0030610,1/7/2025,C0187,P022,2,838.55,1677.1
INV0030611,12/14/2023,C0665,P062,4,24.32,97.28
INV0030612,10/10/2024,C0657,P009,3,661.99,1985.97
INV0030613,1/24/2024,C0748,P065,5,127.04,635.2
INV0030614,8/20/2024,C0211,P068,5,1594.04,7970.2
INV0030615,6/28/2025,C0670,P028,5,106.3,531.5
INV0030616,3/24/2025,C1272,P003,3,64.03,192.09
INV0030617,5/25/2024,C0998,P038,1,2331.73,2331.73
INV0030618,10/7/2023,C0332,P052,2,54.83,109.66
INV0030619,11/11/2023,C1516,P012,2,81.26,162.52
INV0030620,12/7/2023,C0291,P045,2,727.33,1454.66
INV0030621,1/25/2025,C0811,P026,3,15.09,45.27
INV0030622,6/30/2025,C1389,P063,5,1819.9,9099.5
INV0030623,7/18/2025,C1025,P017,5,22.3,111.5
INV0030624,3/15/2025,C1150,P059,5,414.05,2070.25
INV0030625,7/19/2024,C1531,P038,2,2331.73,4663.46
INV0030626,12/22/2023,C0167,P044,2,29.11,58.22
INV0030627,6/18/2025,C1614,P067,5,1157.93,5789.65
INV0030628,7/24/2024,C0353,P020,5,746.91,3734.55
INV0030629,9/17/2024,C0970,P032,4,2107.87,8431.48
INV0030630,1/18/2025,C0694,P020,5,746.91,3734.55
INV0030631,4/24/2025,C1420,P076,3,239.87,719.61
INV0030632,4/20/2024,C1287,P007,3,1171.1,3513.3
INV0030633,7/22/2025,C0521,P052,3,54.83,164.49
INV0030634,12/14/2024,C1911,P042,5,25.06,125.3
INV0030635,3/17/2025,C0783,P059,1,414.05,414.05
INV0030636,3/25/2025,C1084,P056,5,71.66,358.3
INV0030637,6/1/2025,C0168,P034,5,383.59,1917.95
INV0030638,3/23/2024,C1936,P053,2,640.22,1280.44
INV0030639,8/22/2023,C0984,P044,3,29.11,87.33
INV0030640,2/12/2024,C1764,P073,3,42.69,128.07
INV0030641,3/11/2024,C0199,P073,5,42.69,213.45
INV0030642,11/11/2024,C0283,P045,1,727.33,727.33
INV0030643,6/5/2025,C0519,P024,2,37.59,75.18
INV0030644,2/23/2024,C1210,P039,3,38.83,116.49
INV0030645,6/28/2024,C1952,P056,2,71.66,143.32
INV0030646,4/29/2024,C0354,P077,5,825.61,4128.05
INV0030647,1/30/2025,C0207,P030,5,8.15,40.75
INV0030648,8/15/2025,C1916,P057,5,1318.78,6593.9
INV0030649,10/25/2024,C1525,P027,4,1457.71,5830.84
INV0030650,10/25/2023,C1525,P067,2,1157.93,2315.86
INV0030651,8/11/2024,C0033,P047,5,1479.53,7397.65
INV0030652,8/19/2023,C0426,P045,1,727.33,727.33
INV0030653,8/22/2024,C1069,P040,2,621.13,1242.26
INV0030654,7/13/2025,C0771,P043,3,832.69,2498.07
INV0030655,6/21/2025,C1432,P055,3,918.47,2755.41
INV0030656,11/25/2023,C1980,P040,2,621.13,1242.26
INV0030657,11/26/2023,C0383,P026,3,15.09,45.27
INV0030658,10/10/2024,C1247,P058,5,19.95,99.75
INV0030659,10/31/2024,C1178,P074,1,1335.23,1335.23
INV0030660,2/26/2024,C0501,P024,2,37.59,75.18
INV0030661,7/20/2025,C1407,P058,1,19.95,19.95
INV0030662,4/4/2024,C0872,P075,1,95.97,95.97
INV0030663,5/22/2024,C0056,P071,5,38.6,193
INV0030664,1/13/2024,C1045,P042,5,25.06,125.3
INV0030665,4/21/2024,C1039,P076,4,239.87,959.48
INV0030666,4/11/2024,C1381,P006,4,1118.54,4474.16
INV0030667,6/28/2025,C1825,P065,1,127.04,127.04
INV0030668,3/23/2024,C1276,P022,5,838.55,4192.75
INV0030669,10/1/2024,C0280,P035,2,159.09,318.18
INV0030670,1/21/2024,C1695,P038,1,2331.73,2331.73
INV0030671,12/22/2024,C0071,P008,3,403.58,1210.74
INV0030672,4/30/2024,C0764,P031,2,956.84,1913.68
INV0030673,2/1/2025,C1516,P050,2,717.44,1434.88
INV0030674,1/8/2025,C1391,P030,4,8.15,32.6
INV0030675,6/17/2024,C1028,P067,5,1157.93,5789.65
INV0030676,8/12/2025,C1865,P020,2,746.91,1493.82
INV0030677,7/1/2024,C1690,P014,3,388.53,1165.59
INV0030678,1/22/2025,C0781,P068,4,1594.04,6376.16
INV0030679,7/4/2024,C0753,P044,2,29.11,58.22
INV0030680,7/16/2025,C1314,P034,2,383.59,767.18
INV0030681,3/26/2024,C1944,P027,4,1457.71,5830.84
INV0030682,7/14/2024,C1426,P041,2,428.55,857.1
INV0030683,7/11/2024,C0060,P022,5,838.55,4192.75
INV0030684,8/11/2024,C1417,P018,4,301.85,1207.4
INV0030685,1/6/2025,C1448,P013,2,35.78,71.56
INV0030686,5/28/2025,C0650,P028,2,106.3,212.6
INV0030687,7/30/2025,C1407,P005,4,9.36,37.44
INV0030688,10/24/2023,C0618,P043,2,832.69,1665.38
INV0030689,2/11/2025,C1701,P001,3,766.52,2299.56
INV0030690,11/5/2023,C1217,P031,3,956.84,2870.52
INV0030691,11/24/2024,C1273,P017,4,22.3,89.2
INV0030692,11/10/2024,C1632,P006,3,1118.54,3355.62
INV0030693,2/16/2025,C0972,P061,3,341.1,1023.3
INV0030694,3/9/2025,C1832,P032,4,2107.87,8431.48
INV0030695,8/9/2025,C0120,P079,1,453.25,453.25
INV0030696,8/27/2024,C1341,P017,3,22.3,66.9
INV0030697,7/22/2025,C0278,P064,3,1264.97,3794.91
INV0030698,9/14/2024,C0116,P020,3,746.91,2240.73
INV0030699,5/8/2025,C1315,P002,4,2202.24,8808.96
INV0030700,12/13/2024,C1964,P044,1,29.11,29.11
INV0030701,7/8/2025,C0005,P014,3,388.53,1165.59
INV0030702,12/6/2024,C1272,P016,3,1146.85,3440.55
INV0030703,1/23/2024,C0733,P078,3,663.96,1991.88
INV0030704,11/11/2024,C1914,P050,5,717.44,3587.2
INV0030705,7/20/2024,C1484,P077,1,825.61,825.61
INV0030706,8/28/2024,C0487,P078,3,663.96,1991.88
INV0030707,4/26/2025,C0496,P040,1,621.13,621.13
INV0030708,12/28/2023,C0660,P011,2,49.79,99.58
INV0030709,1/28/2024,,,1,717.44,717.44
INV0030710,6/16/2025,C1715,P023,3,671.66,2014.98
INV0030711,7/27/2024,C1513,P026,3,15.09,45.27
INV0030712,12/26/2023,C0179,P048,3,1036.36,3109.08
INV0030713,12/22/2023,C1579,P077,1,825.61,825.61
INV0030714,10/26/2024,C0589,P032,4,2107.87,8431.48
INV0030715,4/15/2024,C0876,P033,2,15.22,30.44
INV0030716,4/18/2025,C1149,P080,5,1674.29,8371.45
INV0030717,7/2/2025,C1569,P041,5,428.55,2142.75
INV0030718,7/21/2025,,,5,671.66,3358.3
INV0030719,10/23/2024,C0824,P035,2,159.09,318.18
INV0030720,7/29/2024,C0077,P007,2,1171.1,2342.2
INV0030721,2/13/2025,C0868,P079,4,453.25,1813
INV0030722,8/2/2025,C1162,P078,3,663.96,1991.88
INV0030723,6/21/2025,C1626,P030,1,8.15,8.15
INV0030724,7/21/2024,C1272,P003,5,64.03,320.15
INV0030725,12/21/2024,C0644,P061,3,341.1,1023.3
INV0030726,10/13/2024,C1922,P071,1,38.6,38.6
INV0030727,6/5/2024,C1084,P009,3,661.99,1985.97
INV0030728,4/11/2025,C1480,P057,5,1318.78,6593.9
INV0030729,3/25/2024,C1700,P001,5,766.52,3832.6
INV0030730,2/26/2024,C1735,P057,3,1318.78,3956.34
INV0030731,12/13/2023,C0790,P073,5,42.69,213.45
INV0030732,6/3/2025,C0149,P029,1,905.27,905.27
INV0030733,9/19/2023,C1725,P074,2,1335.23,2670.46
INV0030734,7/24/2024,C0744,P033,4,15.22,60.88
INV0030735,1/10/2024,C1186,P007,5,1171.1,5855.5
INV0030736,10/7/2023,C0958,P012,1,81.26,81.26
INV0030737,1/25/2025,C1082,P039,1,38.83,38.83
INV0030738,10/27/2023,C1536,P056,3,71.66,214.98
INV0030739,10/17/2023,C0352,P050,2,717.44,1434.88
INV0030740,9/21/2024,C1281,P074,4,1335.23,5340.92
INV0030741,7/31/2024,C0231,P059,3,414.05,1242.15
INV0030742,7/12/2025,C0019,P014,4,388.53,1554.12
INV0030743,10/22/2023,C1819,P062,1,24.32,24.32
INV0030744,8/6/2025,C1329,P049,2,1790.33,3580.66
INV0030745,8/1/2024,C1398,P012,5,81.26,406.3
INV0030746,3/8/2024,C1277,P051,3,45.11,135.33
INV0030747,4/18/2024,C0782,P065,5,127.04,635.2
INV0030748,3/10/2025,C0336,P051,5,45.11,225.55
INV0030749,6/27/2024,C1463,P006,2,1118.54,2237.08
INV0030750,6/30/2025,C1826,P025,3,1008.24,3024.72
INV0030751,3/30/2024,C1372,P054,3,187.68,563.04
INV0030752,6/18/2025,C1512,P037,2,1471.13,2942.26
INV0030753,2/29/2024,C0617,P072,5,1085.66,5428.3
INV0030754,5/15/2024,,,4,95.97,383.88
INV0030755,9/21/2023,C1492,P061,5,341.1,1705.5
INV0030756,1/24/2025,C1494,P022,5,838.55,4192.75
INV0030757,12/9/2023,C1817,P059,4,414.05,1656.2
INV0030758,7/19/2024,C0253,P064,4,1264.97,5059.88
INV0030759,8/25/2023,C1374,P006,3,1118.54,3355.62
INV0030760,4/19/2025,C1348,P025,4,1008.24,4032.96
INV0030761,7/15/2024,C0018,P074,2,1335.23,2670.46
INV0030762,8/21/2023,C1672,P072,4,1085.66,4342.64
INV0030763,10/4/2024,C1415,P066,3,18.45,55.35
INV0030764,9/18/2023,C0156,P005,2,9.36,18.72
INV0030765,6/29/2024,C0876,P044,2,29.11,58.22
INV0030766,7/2/2025,C0938,P043,5,832.69,4163.45
INV0030767,6/7/2024,C1310,P002,2,2202.24,4404.48
INV0030768,4/23/2024,C0318,P059,2,414.05,828.1
INV0030769,6/27/2025,C0693,P044,1,29.11,29.11
INV0030770,10/10/2024,C1213,P007,4,1171.1,4684.4
INV0030771,3/28/2025,C0405,P021,4,371.86,1487.44
INV0030772,1/10/2024,C0654,P076,2,239.87,479.74
INV0030773,2/6/2025,C0038,P069,1,466.09,466.09
INV0030774,11/17/2024,C1174,P027,2,1457.71,2915.42
INV0030775,4/14/2025,C0934,P053,4,640.22,2560.88
INV0030776,1/13/2024,C1234,P077,5,825.61,4128.05
INV0030777,5/31/2024,C0791,P065,1,127.04,127.04
INV0030778,3/4/2025,C0563,P019,5,42.98,214.9
INV0030779,9/1/2024,C0792,P068,1,1594.04,1594.04
INV0030780,1/1/2024,C0331,P047,4,1479.53,5918.12
INV0030781,6/30/2025,C0669,P009,5,661.99,3309.95
INV0030782,3/8/2024,C1754,P066,3,18.45,55.35
INV0030783,3/31/2025,C1711,P010,5,465.52,2327.6
INV0030784,12/14/2023,C1122,P022,4,838.55,3354.2
INV0030785,12/1/2024,C0725,P063,3,1819.9,5459.7
INV0030786,8/9/2025,C0595,P050,3,717.44,2152.32
INV0030787,2/18/2024,,,1,466.09,466.09
INV0030788,10/19/2024,C0952,P014,1,388.53,388.53
INV0030789,4/15/2025,C0056,P055,2,918.47,1836.94
INV0030790,10/7/2024,C0377,P048,3,1036.36,3109.08
INV0030791,11/11/2023,C1370,P067,4,1157.93,4631.72
INV0030792,12/15/2023,C1881,P010,3,465.52,1396.56
INV0030793,2/15/2024,C0963,P071,1,38.6,38.6
INV0030794,3/1/2024,C0538,P029,3,905.27,2715.81
INV0030795,12/31/2023,C0637,P059,3,414.05,1242.15
INV0030796,6/25/2024,C1215,P013,5,35.78,178.9
INV0030797,12/9/2024,C0284,P014,5,388.53,1942.65
INV0030798,5/29/2024,C0938,P020,1,746.91,746.91
INV0030799,11/30/2023,C1281,P064,1,1264.97,1264.97
INV0030800,9/29/2023,C1527,P055,2,918.47,1836.94
INV0030801,6/7/2024,C1876,P007,1,1171.1,1171.1
INV0030802,11/10/2024,C1279,P018,3,301.85,905.55
INV0030803,7/2/2024,C0701,P043,3,832.69,2498.07
INV0030804,5/14/2025,C1558,P044,2,29.11,58.22
INV0030805,1/6/2024,C0112,P028,1,106.3,106.3
INV0030806,3/2/2024,C0974,P008,5,403.58,2017.9
INV0030807,6/24/2025,C1473,P046,3,255.6,766.8
INV0030808,11/29/2024,C1696,P064,1,1264.97,1264.97
INV0030809,9/30/2024,C0316,P041,4,428.55,1714.2
INV0030810,4/8/2025,C1545,P078,5,663.96,3319.8
INV0030811,1/20/2024,C0335,P065,3,127.04,381.12
INV0030812,1/15/2025,C1211,P003,1,64.03,64.03
INV0030813,10/2/2023,C1405,P056,4,71.66,286.64
INV0030814,11/10/2024,C1965,P018,4,301.85,1207.4
INV0030815,1/24/2025,C0311,P059,4,414.05,1656.2
INV0030816,6/29/2025,C0004,P019,1,42.98,42.98
INV0030817,6/11/2025,C0518,P062,1,24.32,24.32
INV0030818,6/30/2024,C1499,P049,5,1790.33,8951.65
INV0030819,8/11/2025,C0044,P028,2,106.3,212.6
INV0030820,2/6/2024,C0970,P039,3,38.83,116.49
INV0030821,1/24/2025,C1178,P068,4,1594.04,6376.16
INV0030822,9/16/2024,C0643,P007,4,1171.1,4684.4
INV0030823,9/3/2024,C0740,P026,2,15.09,30.18
INV0030824,2/22/2024,C1703,P061,4,341.1,1364.4
INV0030825,8/7/2024,C0319,P078,1,663.96,663.96
INV0030826,11/10/2023,C0618,P003,3,64.03,192.09
INV0030827,4/30/2024,C1075,P080,5,1674.29,8371.45
INV0030828,8/28/2023,C0163,P006,1,1118.54,1118.54
INV0030829,5/11/2024,C1052,P022,3,838.55,2515.65
INV0030830,6/12/2025,C1534,P004,2,522.46,1044.92
INV0030831,12/31/2024,C1208,P072,4,1085.66,4342.64
INV0030832,10/22/2024,C1413,P074,4,1335.23,5340.92
INV0030833,4/9/2025,C0709,P014,2,388.53,777.06
INV0030834,12/8/2023,C0181,P022,1,838.55,838.55
INV0030835,1/14/2024,C1250,P047,1,1479.53,1479.53
INV0030836,2/20/2025,C1151,P015,1,79.62,79.62
INV0030837,3/1/2025,C1288,P059,2,414.05,828.1
INV0030838,9/30/2023,C0036,P066,4,18.45,73.8
INV0030839,10/19/2023,C0055,P051,1,45.11,45.11
INV0030840,10/23/2023,C1997,P065,5,127.04,635.2
INV0030841,10/20/2023,C1269,P007,3,1171.1,3513.3
INV0030842,4/21/2024,C1135,P075,2,95.97,191.94
INV0030843,9/18/2023,C0284,P044,2,29.11,58.22
INV0030844,6/11/2024,C1951,P045,5,727.33,3636.65
INV0030845,6/1/2024,C0592,P066,3,18.45,55.35
INV0030846,12/24/2023,C1392,P057,2,1318.78,2637.56
INV0030847,2/2/2024,C0068,P062,2,24.32,48.64
INV0030848,11/17/2023,C0190,P001,3,766.52,2299.56
INV0030849,5/25/2025,C1206,P052,4,54.83,219.32
INV0030850,3/20/2024,C1868,P077,2,825.61,1651.22
INV0030851,1/6/2024,C1953,P079,3,453.25,1359.75
INV0030852,9/7/2024,C1865,P064,5,1264.97,6324.85
INV0030853,5/11/2025,C0449,P004,4,522.46,2089.84
INV0030854,11/27/2023,C1192,P009,3,661.99,1985.97
INV0030855,12/25/2023,C0365,P016,4,1146.85,4587.4
INV0030856,4/5/2024,C1359,P001,3,766.52,2299.56
INV0030857,4/27/2025,C0790,P023,4,671.66,2686.64
INV0030858,1/6/2024,C1355,P043,1,832.69,832.69
INV0030859,9/14/2023,C0515,P058,2,19.95,39.9
INV0030860,11/17/2023,C0654,P013,1,35.78,35.78
INV0030861,11/16/2024,C0640,P020,2,746.91,1493.82
INV0030862,10/12/2023,C1404,P076,4,239.87,959.48
INV0030863,12/5/2024,C1756,P076,1,239.87,239.87
INV0030864,2/5/2024,,,4,1335.23,5340.92
INV0030865,6/10/2024,C1492,P049,2,1790.33,3580.66
INV0030866,10/3/2023,C0738,P002,2,2202.24,4404.48
INV0030867,9/14/2023,C0943,P079,2,453.25,906.5
INV0030868,10/6/2024,C0463,P041,5,428.55,2142.75
INV0030869,10/11/2023,C0871,P018,3,301.85,905.55
INV0030870,8/16/2025,C0486,P053,4,640.22,2560.88
INV0030871,7/21/2024,C1806,P006,4,1118.54,4474.16
INV0030872,1/26/2024,C0988,P041,1,428.55,428.55
INV0030873,12/6/2024,C0333,P039,2,38.83,77.66
INV0030874,6/17/2025,C0020,P037,4,1471.13,5884.52
INV0030875,3/20/2025,C0320,P066,1,18.45,18.45
INV0030876,12/27/2023,C0760,P061,2,341.1,682.2
INV0030877,11/23/2023,C0345,P031,4,956.84,3827.36
INV0030878,12/24/2023,C0866,P030,3,8.15,24.45
INV0030879,10/12/2024,C1569,P062,4,24.32,97.28
INV0030880,5/20/2024,C0857,P028,4,106.3,425.2
INV0030881,7/6/2024,C0994,P001,3,766.52,2299.56
INV0030882,1/18/2025,C1540,P053,5,640.22,3201.1
INV0030883,11/13/2023,C0437,P028,4,106.3,425.2
INV0030884,8/29/2023,C1322,P037,3,1471.13,4413.39
INV0030885,1/19/2025,C0957,P034,5,383.59,1917.95
INV0030886,3/24/2025,C1065,P012,2,81.26,162.52
INV0030887,3/25/2025,C1413,P006,4,1118.54,4474.16
INV0030888,5/21/2025,C0171,P061,1,341.1,341.1
INV0030889,2/17/2025,C0921,P018,3,301.85,905.55
INV0030890,6/20/2024,C1102,P004,5,522.46,2612.3
INV0030891,12/26/2023,C0990,P037,2,1471.13,2942.26
INV0030892,12/28/2024,C1739,P015,3,79.62,238.86
INV0030893,7/27/2024,C0236,P051,2,45.11,90.22
INV0030894,11/12/2023,C1766,P066,4,18.45,73.8
INV0030895,2/26/2024,C1688,P071,2,38.6,77.2
INV0030896,7/6/2024,C1878,P007,2,1171.1,2342.2
INV0030897,2/6/2025,C0968,P054,1,187.68,187.68
INV0030898,9/17/2023,C0074,P016,2,1146.85,2293.7
INV0030899,4/3/2024,C0315,P026,3,15.09,45.27
INV0030900,8/12/2025,C0879,P059,5,414.05,2070.25
INV0030901,11/1/2023,C0986,P012,1,81.26,81.26
INV0030902,12/29/2023,C0182,P078,5,663.96,3319.8
INV0030903,6/30/2024,C1117,P014,1,388.53,388.53
INV0030904,9/17/2024,C0151,P065,3,127.04,381.12
INV0030905,8/2/2025,C0236,P049,3,1790.33,5370.99
INV0030906,12/14/2024,,,1,905.27,905.27
INV0030907,6/25/2024,C0575,P061,1,341.1,341.1
INV0030908,2/2/2025,C1318,P011,1,49.79,49.79
INV0030909,10/29/2023,C1365,P030,3,8.15,24.45
INV0030910,5/24/2025,C0938,P041,1,428.55,428.55
INV0030911,12/31/2024,C1912,P074,1,1335.23,1335.23
INV0030912,8/20/2024,C0703,P003,4,64.03,256.12
INV0030913,3/12/2025,C0099,P073,4,42.69,170.76
INV0030914,7/20/2024,C1571,P041,2,428.55,857.1
INV0030915,4/30/2025,C1385,P022,4,838.55,3354.2
INV0030916,1/3/2025,C0950,P003,2,64.03,128.06
INV0030917,4/13/2025,C1373,P072,3,1085.66,3256.98
INV0030918,3/20/2024,C0346,P029,4,905.27,3621.08
INV0030919,3/5/2024,C1528,P006,2,1118.54,2237.08
INV0030920,9/22/2024,C0091,P008,4,403.58,1614.32
INV0030921,5/2/2025,C0943,P064,3,1264.97,3794.91
INV0030922,10/18/2024,C0118,P066,5,18.45,92.25
INV0030923,7/20/2025,C0302,P034,3,383.59,1150.77
INV0030924,5/1/2025,,,4,159.09,636.36
INV0030925,4/1/2025,C1688,P038,2,2331.73,4663.46
INV0030926,2/10/2025,C1996,P051,4,45.11,180.44
INV0030927,10/6/2023,C1873,P019,1,42.98,42.98
INV0030928,12/17/2024,C1363,P062,2,24.32,48.64
INV0030929,10/8/2023,C1718,P044,5,29.11,145.55
INV0030930,7/13/2024,C1390,P016,2,1146.85,2293.7
INV0030931,8/2/2024,C1710,P054,3,187.68,563.04
INV0030932,5/15/2025,C1812,P034,1,383.59,383.59
INV0030933,12/14/2024,C1003,P002,5,2202.24,11011.2
INV0030934,4/22/2024,C0336,P064,1,1264.97,1264.97
INV0030935,12/4/2023,C0218,P035,4,159.09,636.36
INV0030936,7/26/2025,C0675,P023,4,671.66,2686.64
INV0030937,7/25/2025,C0917,P016,5,1146.85,5734.25
INV0030938,8/23/2024,C0284,P018,1,301.85,301.85
INV0030939,12/28/2023,C1472,P057,2,1318.78,2637.56
INV0030940,7/4/2025,C0990,P059,1,414.05,414.05
INV0030941,11/27/2023,C0663,P048,1,1036.36,1036.36
INV0030942,11/17/2023,C1467,P079,4,453.25,1813
INV0030943,4/3/2025,,,2,905.27,1810.54
INV0030944,7/1/2024,C1085,P007,4,1171.1,4684.4
INV0030945,1/21/2025,C0456,P057,4,1318.78,5275.12
INV0030946,12/3/2024,C0458,P015,1,79.62,79.62
INV0030947,1/11/2024,C0849,P005,5,9.36,46.8
INV0030948,2/26/2024,C1759,P016,2,1146.85,2293.7
INV0030949,5/23/2024,C0264,P011,2,49.79,99.58
INV0030950,1/17/2024,C0218,P004,2,522.46,1044.92
INV0030951,9/4/2023,C0382,P041,1,428.55,428.55
INV0030952,10/2/2024,C1479,P072,2,1085.66,2171.32
INV0030953,12/14/2024,C0487,P074,4,1335.23,5340.92
INV0030954,3/29/2025,C0056,P042,1,25.06,25.06
INV0030955,4/26/2025,C0506,P041,5,428.55,2142.75
INV0030956,11/23/2024,C0132,P060,1,48.02,48.02
INV0030957,4/21/2024,C1083,P020,4,746.91,2987.64
INV0030958,8/14/2024,C0147,P048,3,1036.36,3109.08
INV0030959,1/24/2025,C0738,P068,3,1594.04,4782.12
INV0030960,9/22/2023,C1996,P022,5,838.55,4192.75
INV0030961,10/28/2023,C1468,P006,3,1118.54,3355.62
INV0030962,10/14/2023,C0485,P037,4,1471.13,5884.52
INV0030963,5/12/2024,C1119,P065,1,127.04,127.04
INV0030964,6/23/2024,C0780,P021,4,371.86,1487.44
INV0030965,7/1/2024,C0875,P033,5,15.22,76.1
INV0030966,11/8/2023,C1990,P031,2,956.84,1913.68
INV0030967,4/7/2024,C0219,P032,2,2107.87,4215.74
INV0030968,5/1/2024,C1521,P016,2,1146.85,2293.7
INV0030969,9/2/2023,C0813,P077,1,825.61,825.61
INV0030970,10/22/2024,C1672,P050,3,717.44,2152.32
INV0030971,8/14/2024,C1552,P023,3,671.66,2014.98
INV0030972,1/3/2024,C1153,P034,2,383.59,767.18
INV0030973,11/4/2023,C1342,P028,5,106.3,531.5
INV0030974,3/6/2024,C0107,P002,5,2202.24,11011.2
INV0030975,10/6/2024,C1177,P012,2,81.26,162.52
INV0030976,5/30/2024,C0511,P040,1,621.13,621.13
INV0030977,2/7/2024,C0634,P039,2,38.83,77.66
INV0030978,8/18/2023,C1995,P077,3,825.61,2476.83
INV0030979,8/14/2025,C1715,P009,5,661.99,3309.95
INV0030980,5/6/2024,C1622,P045,4,727.33,2909.32
INV0030981,11/29/2023,C0428,P026,4,15.09,60.36
INV0030982,2/8/2024,C0542,P024,5,37.59,187.95
INV0030983,2/1/2025,C1998,P015,5,79.62,398.1
INV0030984,1/9/2025,C0946,P053,5,640.22,3201.1
INV0030985,12/15/2023,C1809,P028,5,106.3,531.5
INV0030986,9/28/2023,C1585,P070,2,45.31,90.62
INV0030987,7/15/2025,C1447,P042,1,25.06,25.06
INV0030988,12/8/2024,C0862,P001,1,766.52,766.52
INV0030989,4/11/2025,C1793,P017,5,22.3,111.5
INV0030990,2/15/2024,C0446,P012,5,81.26,406.3
INV0030991,8/22/2024,C1886,P009,2,661.99,1323.98
INV0030992,7/3/2024,C1101,P074,5,1335.23,6676.15
INV0030993,7/11/2024,C1162,P011,2,49.79,99.58
INV0030994,1/28/2024,C0690,P027,5,1457.71,7288.55
INV0030995,7/12/2025,C0954,P053,2,640.22,1280.44
INV0030996,1/11/2024,C1217,P037,3,1471.13,4413.39
INV0030997,5/8/2024,C1764,P007,3,1171.1,3513.3
INV0030998,11/24/2023,C0063,P039,1,38.83,38.83
INV0030999,10/21/2023,C1827,P010,3,465.52,1396.56
INV0031000,1/23/2024,C0178,P026,2,15.09,30.18
INV0031001,5/25/2024,C1111,P074,4,1335.23,5340.92
INV0031002,10/17/2024,C0648,P068,4,1594.04,6376.16
INV0031003,7/13/2024,C0954,P045,4,727.33,2909.32
INV0031004,3/27/2024,C0412,P058,1,19.95,19.95
INV0031005,4/20/2024,C1560,P073,2,42.69,85.38
INV0031006,3/7/2025,C0206,P017,5,22.3,111.5
INV0031007,12/22/2023,C1871,P064,3,1264.97,3794.91
INV0031008,10/3/2024,C0654,P060,4,48.02,192.08
INV0031009,3/15/2025,C0523,P003,5,64.03,320.15
INV0031010,5/16/2025,C1656,P066,2,18.45,36.9
INV0031011,1/8/2025,C0011,P065,1,127.04,127.04
INV0031012,12/28/2024,C1932,P053,5,640.22,3201.1
INV0031013,2/9/2025,C1672,P015,3,79.62,238.86
INV0031014,12/2/2023,C0194,P058,1,19.95,19.95
INV0031015,11/7/2023,C1754,P019,3,42.98,128.94
INV0031016,11/25/2024,C0343,P050,3,717.44,2152.32
INV0031017,10/17/2023,C1821,P079,1,453.25,453.25
INV0031018,1/14/2024,C1892,P023,2,671.66,1343.32
INV0031019,11/11/2024,C1926,P001,1,766.52,766.52
INV0031020,12/13/2023,C1224,P027,5,1457.71,7288.55
INV0031021,11/9/2024,C1018,P050,3,717.44,2152.32
INV0031022,12/19/2024,C0539,P007,5,1171.1,5855.5
INV0031023,3/7/2025,C0102,P042,5,25.06,125.3
INV0031024,12/28/2024,C0129,P062,1,24.32,24.32
INV0031025,7/10/2024,C1082,P031,5,956.84,4784.2
INV0031026,9/16/2024,C1133,P041,4,428.55,1714.2
INV0031027,8/30/2023,C1292,P005,4,9.36,37.44
INV0031028,12/8/2023,C0243,P009,2,661.99,1323.98
INV0031029,3/15/2024,C1015,P029,2,905.27,1810.54
INV0031030,7/28/2024,C0092,P041,4,428.55,1714.2
INV0031031,6/1/2024,C0367,P071,2,38.6,77.2
INV0031032,9/12/2024,C0379,P040,1,621.13,621.13
INV0031033,5/25/2025,C0419,P035,4,159.09,636.36
INV0031034,2/5/2024,C1687,P063,5,1819.9,9099.5
INV0031035,4/11/2025,C0828,P078,1,663.96,663.96
INV0031036,5/24/2024,C1454,P010,2,465.52,931.04
